'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SOUTHERN CROSS AIRFIELD Western Australia for December 2022,,,,,,,,,,
Issued at 22:30 GMT on Sunday 01 January 2023,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SOUTHERN CROSS AIRFIELD,01/12/2022,9.0,0.0, ,35.1,16.5,54,11,3.74,31.11
SOUTHERN CROSS AIRFIELD,02/12/2022,8.8,0.0, ,35.7,15.5,72,12,3.66,31.09
SOUTHERN CROSS AIRFIELD,03/12/2022,8.8,0.0, ,35.8,15.2,75,14,4.90,22.88
SOUTHERN CROSS AIRFIELD,04/12/2022,10.3,0.0, ,34.5,14.8,72,19,6.89,30.33
SOUTHERN CROSS AIRFIELD,05/12/2022,8.8,1.6, ,32.2,15.7,70,25,5.41,31.39
SOUTHERN CROSS AIRFIELD,06/12/2022,8.4,0.0, ,28.3,16.3,73,26,6.99,31.08
SOUTHERN CROSS AIRFIELD,07/12/2022,9.3,0.0, ,31.0,12.7,74,19,6.88,30.91
SOUTHERN CROSS AIRFIELD,08/12/2022,10.9,0.0, ,34.2,19.9,42,16,6.44,30.80
SOUTHERN CROSS AIRFIELD,09/12/2022,9.1,0.0, ,32.4,15.5,70,10,4.80,31.08
SOUTHERN CROSS AIRFIELD,10/12/2022,8.7,0.0, ,30.2,13.9,74,18,5.69,30.84
SOUTHERN CROSS AIRFIELD,11/12/2022,8.5,0.0, ,27.9,12.1,71,15,6.22,31.15
SOUTHERN CROSS AIRFIELD,12/12/2022,8.5,0.0, ,28.8,11.2,65,18,5.89,31.07
SOUTHERN CROSS AIRFIELD,13/12/2022,6.4,1.6, ,25.6,12.3,78,25,6.43,18.12
SOUTHERN CROSS AIRFIELD,14/12/2022,8.1,0.0, ,28.3,14.0,59,31,6.49,29.10
SOUTHERN CROSS AIRFIELD,15/12/2022,8.4,0.0, ,27.9,16.1,58,29,6.56,31.33
SOUTHERN CROSS AIRFIELD,16/12/2022,7.4,0.0, ,27.0,14.9,66,30,5.55,28.64
SOUTHERN CROSS AIRFIELD,17/12/2022,7.7,0.0, ,28.3,14.9,69,26,5.26,29.03
SOUTHERN CROSS AIRFIELD,18/12/2022,8.0,0.0, ,30.3,15.1,66,20,4.45,29.19
SOUTHERN CROSS AIRFIELD,19/12/2022,8.9,0.0, ,32.5,17.0,48,15,4.56,28.85
SOUTHERN CROSS AIRFIELD,20/12/2022,9.9,0.0, ,34.9,17.9,43,10,4.90,28.17
SOUTHERN CROSS AIRFIELD,21/12/2022,8.0,0.0, ,33.5,16.6,57,14,4.00,23.55
SOUTHERN CROSS AIRFIELD,22/12/2022,8.9,0.0, ,34.7,17.6,62,12,4.04,29.49
SOUTHERN CROSS AIRFIELD,23/12/2022,8.6,0.0, ,37.4,15.3,41,8,2.78,30.98
SOUTHERN CROSS AIRFIELD,24/12/2022,11.4,0.0, ,40.2,18.0,41,6,4.80,30.87
SOUTHERN CROSS AIRFIELD,25/12/2022,10.3,0.0, ,38.1,16.6,48,11,4.39,30.93
SOUTHERN CROSS AIRFIELD,26/12/2022,11.0,0.0, ,38.6,19.2,61,8,5.11,30.58
SOUTHERN CROSS AIRFIELD,27/12/2022,10.8,0.0, ,32.8,18.6,70,9,7.43,30.90
SOUTHERN CROSS AIRFIELD,28/12/2022,8.9,0.0, ,31.1,11.8,65,10,4.87,30.94
SOUTHERN CROSS AIRFIELD,29/12/2022,9.4,0.0, ,34.3,15.0,53,10,4.37,30.82
SOUTHERN CROSS AIRFIELD,30/12/2022,9.7,0.0, ,37.8,18.7,26,6,3.58,30.83
SOUTHERN CROSS AIRFIELD,31/12/2022,10.8,0.0, ,37.1,15.8,62,10,5.43,30.66
Totals:,,281.7,3.2, ,,,,,, 
