'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE OTWAY LIGHTHOUSE Victoria for December 2010,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 January 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE OTWAY LIGHTHOUSE,01/12/2010,2.3,0.8, ,20.1,14.7,99,87,7.67,15.64
CAPE OTWAY LIGHTHOUSE,02/12/2010,4.5,4.4, ,24.3,15.0,100,65,5.79,24.70
CAPE OTWAY LIGHTHOUSE,03/12/2010, ,0.0, , ,14.9,94,68,3.68,23.62
CAPE OTWAY LIGHTHOUSE,04/12/2010,5.0,4.2, ,22.1,15.7,99,71,3.52,32.53
CAPE OTWAY LIGHTHOUSE,05/12/2010,3.9,0.0, ,20.4,14.2,100,81,8.75,32.12
CAPE OTWAY LIGHTHOUSE,06/12/2010,3.3,0.0, ,20.9,15.8,95,81,9.11,22.21
CAPE OTWAY LIGHTHOUSE,07/12/2010,4.4,0.0, ,26.9,15.9,97,65,6.69,19.43
CAPE OTWAY LIGHTHOUSE,08/12/2010,3.6,52.4, ,23.7,17.5,97,65,6.71,15.58
CAPE OTWAY LIGHTHOUSE,09/12/2010,3.3,3.6, ,18.7,13.3,94,67,4.85,19.25
CAPE OTWAY LIGHTHOUSE,10/12/2010,4.1,5.0, ,15.5,10.9,96,50,10.13,26.92
CAPE OTWAY LIGHTHOUSE,11/12/2010,3.4,3.0, ,17.5,10.3,96,67,9.01,22.55
CAPE OTWAY LIGHTHOUSE,12/12/2010,4.0,27.6, ,15.7,11.2,93,59,8.69,29.20
CAPE OTWAY LIGHTHOUSE,13/12/2010,4.6,0.2, ,17.8,11.3,92,61,5.25,32.63
CAPE OTWAY LIGHTHOUSE,14/12/2010,5.6,0.0, ,23.9,12.7,94,61,6.93,33.99
CAPE OTWAY LIGHTHOUSE,15/12/2010,6.3,0.0, ,23.0,16.3,85,34,8.25,24.71
CAPE OTWAY LIGHTHOUSE,16/12/2010,4.2,0.0, ,17.1,13.2,90,56,5.60,26.50
CAPE OTWAY LIGHTHOUSE,17/12/2010,4.0,2.6, ,18.4,10.5,94,59,7.56,24.82
CAPE OTWAY LIGHTHOUSE,18/12/2010,4.0,29.4, ,16.1,10.0,95,59,5.72,28.84
CAPE OTWAY LIGHTHOUSE,19/12/2010,3.3,0.6, ,14.3,10.9,91,57,7.72,18.88
CAPE OTWAY LIGHTHOUSE,20/12/2010,3.9, , ,15.9,10.1,89,60,10.19,26.08
CAPE OTWAY LIGHTHOUSE,21/12/2010,4.2,1.6, ,14.8,11.2,92,43,8.39,25.41
CAPE OTWAY LIGHTHOUSE,22/12/2010,4.7,0.0, ,16.4,7.6,84,54,4.53,34.32
CAPE OTWAY LIGHTHOUSE,23/12/2010,5.4,0.0, ,16.4,13.2,78,48,6.32,34.44
CAPE OTWAY LIGHTHOUSE,24/12/2010,4.7,0.0, ,16.5,11.6,86,64,5.70,35.01
CAPE OTWAY LIGHTHOUSE,25/12/2010,4.5,0.0, ,20.7,13.1,89,66,3.91,27.85
CAPE OTWAY LIGHTHOUSE,26/12/2010,3.6,0.6, ,15.6,12.7,93,54,8.21,20.15
CAPE OTWAY LIGHTHOUSE,27/12/2010,4.6,0.4, ,14.3,9.8,81,49,8.75,31.02
CAPE OTWAY LIGHTHOUSE,28/12/2010,4.7,0.0, ,17.1,11.1,79,55,4.60,31.17
CAPE OTWAY LIGHTHOUSE,29/12/2010,4.7, , ,18.5,11.1,85,64,4.98,32.59
CAPE OTWAY LIGHTHOUSE,30/12/2010, , , , ,11.9,80,60,3.85,34.90
CAPE OTWAY LIGHTHOUSE,31/12/2010, ,0.0, ,31.1, ,93,29,7.63,33.42
Totals:,,118.8,136.4, ,,,,,, 
