'IDCKWCDE61,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for CAPE OTWAY LIGHTHOUSE Victoria for April 2009,,,,,,,,,,
Issued at 04:34 GMT on Thursday 22 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2009 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
CAPE OTWAY LIGHTHOUSE,01/04/2009,3.0,0.0, ,22.4,16.0,96,73,6.61,18.68
CAPE OTWAY LIGHTHOUSE,02/04/2009,5.2,0.0, ,28.8,15.8,82,40,5.64,17.42
CAPE OTWAY LIGHTHOUSE,03/04/2009,3.5,0.0, ,17.1,14.5,97,43,9.23,15.02
CAPE OTWAY LIGHTHOUSE,04/04/2009,3.0,0.6, ,16.1,12.5,88,56,7.90,16.59
CAPE OTWAY LIGHTHOUSE,05/04/2009,2.8,1.4, ,14.9,12.4,96,54,10.39,13.47
CAPE OTWAY LIGHTHOUSE,06/04/2009,2.7,2.0, ,14.5,9.9,90,59,9.40,15.22
CAPE OTWAY LIGHTHOUSE,07/04/2009,2.6,0.6, ,16.3,11.0,93,56,5.89,15.59
CAPE OTWAY LIGHTHOUSE,08/04/2009,2.0,0.8, ,16.7,12.3,93,78,2.29,16.77
CAPE OTWAY LIGHTHOUSE,09/04/2009,2.1,0.0, ,16.6,12.0,94,69,2.54,15.74
CAPE OTWAY LIGHTHOUSE,10/04/2009,2.2,0.0, ,17.0,10.2,96,71,3.65,18.24
CAPE OTWAY LIGHTHOUSE,11/04/2009,2.2,0.2, ,17.5,11.0,97,72,4.35,18.25
CAPE OTWAY LIGHTHOUSE,12/04/2009,2.3,1.2, ,16.6,11.6,96,66,3.82,17.47
CAPE OTWAY LIGHTHOUSE,13/04/2009,3.1,0.0, ,20.7,9.1,93,54,5.09,18.17
CAPE OTWAY LIGHTHOUSE,14/04/2009,5.0,0.0, ,21.0,14.4,76,28,7.36,17.80
CAPE OTWAY LIGHTHOUSE,15/04/2009,2.6,15.0, ,13.7,9.7,94,53,9.92,14.29
CAPE OTWAY LIGHTHOUSE,16/04/2009,2.8,0.8, ,17.4,9.1,94,56,9.16,13.52
CAPE OTWAY LIGHTHOUSE,17/04/2009,1.9,4.0, ,16.4,12.2,93,79,6.29,15.99
CAPE OTWAY LIGHTHOUSE,18/04/2009,1.5,0.4, ,15.8,13.2,99,84,4.05,14.06
CAPE OTWAY LIGHTHOUSE,19/04/2009,1.8,0.6, ,15.9,12.5,96,67,2.85,13.15
CAPE OTWAY LIGHTHOUSE,20/04/2009,2.8,0.0, ,16.8,11.7,89,60,8.26,17.04
CAPE OTWAY LIGHTHOUSE,21/04/2009,3.0,0.0, ,19.1,12.2,91,50,5.37,16.83
CAPE OTWAY LIGHTHOUSE,22/04/2009,2.7,0.0, ,18.5,9.6,91,48,4.08,16.55
CAPE OTWAY LIGHTHOUSE,23/04/2009,3.7,0.0, ,21.4,14.2,61,41,4.78,12.39
CAPE OTWAY LIGHTHOUSE,24/04/2009,2.4,0.2, ,17.4,15.8,99,50,7.05,6.78
CAPE OTWAY LIGHTHOUSE,25/04/2009,2.5,19.4, ,17.1,11.2,96,59,9.07,12.97
CAPE OTWAY LIGHTHOUSE,26/04/2009,2.0,18.6, ,12.8,6.6,95,64,13.81,9.56
CAPE OTWAY LIGHTHOUSE,27/04/2009,1.4,6.6, ,10.5,7.3,96,64,5.99,6.47
CAPE OTWAY LIGHTHOUSE,28/04/2009,2.3,22.2, ,12.2,8.0,85,52,7.12,14.39
CAPE OTWAY LIGHTHOUSE,29/04/2009,1.5,0.2, ,13.4,6.6,91,61,2.75,12.71
CAPE OTWAY LIGHTHOUSE,30/04/2009,2.2,0.0, ,15.0,5.4,83,52,4.28,15.22
Totals:,,78.8,94.8, ,,,,,, 
