'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KUNUNURRA AERO Western Australia for April 2023,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 May 2023,,,,,,,,,,
© Copyright Commonwealth of Australia 2023 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KUNUNURRA AERO,01/04/2023,5.8,0.0, ,38.0,23.2,92,39,1.66,24.31
KUNUNURRA AERO,02/04/2023,5.5,0.0, ,36.7,24.4,91,41,1.82,22.58
KUNUNURRA AERO,03/04/2023,4.1,2.4, ,32.7,22.9,95,56,3.01,14.70
KUNUNURRA AERO,04/04/2023,5.7,0.2, ,36.6,23.5,95,42,2.23,23.19
KUNUNURRA AERO,05/04/2023,4.5,56.2, ,32.8,23.5,96,54,2.74,17.61
KUNUNURRA AERO,06/04/2023,5.0,0.0, ,36.0,24.4,96,43,1.84,20.04
KUNUNURRA AERO,07/04/2023,5.4,0.0, ,35.4,24.0,93,45,2.01,22.63
KUNUNURRA AERO,08/04/2023,5.2,0.0, ,36.7,25.8,92,44,1.84,21.02
KUNUNURRA AERO,09/04/2023,5.0,0.0, ,34.5,24.5,94,49,2.65,19.55
KUNUNURRA AERO,10/04/2023,4.1,0.0, ,32.1,25.6,97,61,2.69,17.02
KUNUNURRA AERO,11/04/2023,3.1,8.0, ,30.3,24.3,97,69,2.30,13.09
KUNUNURRA AERO,12/04/2023,3.7,21.8, ,32.9,24.7,97,68,2.30,15.61
KUNUNURRA AERO,13/04/2023,3.6,0.2, ,32.7,25.3,95,66,2.85,13.80
KUNUNURRA AERO,14/04/2023,4.0,9.8, ,32.5,23.3,97,66,2.18,18.08
KUNUNURRA AERO,15/04/2023,5.2,2.8, ,35.0,25.0,97,48,2.55,20.98
KUNUNURRA AERO,16/04/2023,5.3,0.0, ,30.8,25.2,97,51,3.86,22.84
KUNUNURRA AERO,17/04/2023,5.5,0.0, ,29.2,21.6,89,37,3.64,23.06
KUNUNURRA AERO,18/04/2023,4.9,0.0, ,30.3,13.7,93,29,2.30,22.96
KUNUNURRA AERO,19/04/2023,5.3,0.0, ,31.6,14.4,96,33,2.97,22.85
KUNUNURRA AERO,20/04/2023,6.8,0.0, ,30.4,19.5,53,35,5.01,22.72
KUNUNURRA AERO,21/04/2023,7.0,0.0, ,31.9,25.0,53,35,4.92,20.22
KUNUNURRA AERO,22/04/2023,5.8,0.0, ,33.5,25.6,82,36,3.92,18.74
KUNUNURRA AERO,23/04/2023,6.4,0.0, ,32.7,21.8,89,28,4.28,22.41
KUNUNURRA AERO,24/04/2023,4.8,0.0, ,33.9,15.8,92,36,1.79,22.31
KUNUNURRA AERO,25/04/2023, ,0.0, , ,18.7,93,35,1.80,22.21
KUNUNURRA AERO,26/04/2023,4.6, , ,35.8,21.3,90,40,1.38,21.04
KUNUNURRA AERO,27/04/2023,4.8,0.0, ,35.9,21.3,95,36,1.55,21.23
KUNUNURRA AERO,28/04/2023,4.7,0.0, ,36.0,21.3,94,32,1.34,21.56
KUNUNURRA AERO,29/04/2023,4.7,0.0, ,34.8,19.9,93,35,1.53,21.39
KUNUNURRA AERO,30/04/2023,5.1,0.0, ,32.5,21.5,89,41,2.65,21.55
Totals:,,145.6,101.4, ,,,,,, 
