'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BUNBURY Western Australia for September 2022,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 October 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BUNBURY,01/09/2022,3.0,0.0, ,20.9,6.5,93,47,3.10,17.75
BUNBURY,02/09/2022,3.3,0.0, ,19.2,12.0,77,45,4.82,12.75
BUNBURY,03/09/2022,2.6,0.6, ,16.5,12.6,80,55,4.61,9.65
BUNBURY,04/09/2022,2.0,0.4, ,19.1,12.5,95,72,2.36,12.00
BUNBURY,05/09/2022,2.0,10.8, ,16.8,10.2,97,64,1.79,13.55
BUNBURY,06/09/2022,1.9,11.4, ,15.6,6.6,96,64,2.20,13.68
BUNBURY,07/09/2022,2.3,1.8, ,18.9,4.4,96,54,2.05,15.19
BUNBURY,08/09/2022,2.0,0.0, ,18.8,3.4,96,55,1.19,14.19
BUNBURY,09/09/2022,2.4,0.0, ,19.9,5.2,93,62,1.66,17.28
BUNBURY,10/09/2022,2.5,0.0, ,19.0,4.9,97,48,1.53,17.29
BUNBURY,11/09/2022,2.5,0.0, ,20.3,4.4,97,53,0.97,19.57
BUNBURY,12/09/2022,2.6,0.0, ,21.6,7.8,95,68,3.39,15.19
BUNBURY,13/09/2022,3.3,26.8, ,17.5,12.9,94,51,7.52,15.83
BUNBURY,14/09/2022,3.3,1.2, ,17.9,10.8,77,53,5.44,15.38
BUNBURY,15/09/2022,3.0,0.0, ,18.2,11.7,84,58,3.56,17.63
BUNBURY,16/09/2022,2.7,0.0, ,18.8,4.3,96,57,2.01,20.12
BUNBURY,17/09/2022,2.0,0.0, ,18.5,7.2,96,64,1.55,12.38
BUNBURY,18/09/2022,2.4,0.6, ,18.9,7.8,96,64,1.62,16.70
BUNBURY,19/09/2022,3.0,11.2, ,16.4,10.2,95,49,3.73,18.59
BUNBURY,20/09/2022,2.4,2.2, ,19.8,6.1,94,68,3.91,13.50
BUNBURY,21/09/2022,3.3,0.4, ,19.8,15.2,92,60,5.41,17.39
BUNBURY,22/09/2022,2.5,0.4, ,16.9,1.8,96,45,1.40,18.48
BUNBURY,23/09/2022,3.1,0.0, ,19.0,5.3,84,58,3.74,19.17
BUNBURY,24/09/2022,2.9,2.2, ,17.5,9.2,95,46,2.96,17.01
BUNBURY,25/09/2022,2.4,0.2, ,18.1,2.4,94,62,1.75,17.71
BUNBURY,26/09/2022,2.9,0.0, ,18.2,2.0,96,54,1.89,22.13
BUNBURY,27/09/2022,3.5,0.0, ,21.2,8.1,93,52,2.28,22.32
BUNBURY,28/09/2022,3.5,0.0, ,24.1,9.8,93,54,2.82,18.85
BUNBURY,29/09/2022,5.1,0.0, ,26.6,12.7,87,32,3.65,22.67
BUNBURY,30/09/2022,5.2,0.0, ,25.9,13.9,70,30,3.30,22.86
Totals:,,85.6,70.2, ,,,,,, 
