'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for BUSSELTON AERO Western Australia for September 2022,,,,,,,,,,
Issued at 22:30 GMT on Saturday 01 October 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2022 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
BUSSELTON AERO,01/09/2022,3.1,0.0, ,20.3,5.8,97,48,3.99,17.70
BUSSELTON AERO,02/09/2022,3.3,0.0, ,19.3,10.8,84,49,5.63,13.15
BUSSELTON AERO,03/09/2022,2.4,0.0, ,17.0,11.9,80,59,5.03,7.60
BUSSELTON AERO,04/09/2022,1.8,0.0, ,17.5,11.6,100,75,3.27,12.12
BUSSELTON AERO,05/09/2022,2.4,5.6, ,16.8,10.2,100,56,2.53,17.07
BUSSELTON AERO,06/09/2022,2.1,3.4, ,16.0,6.0,99,61,2.94,14.57
BUSSELTON AERO,07/09/2022,2.5,0.8, ,19.1,4.6,100,53,2.92,15.37
BUSSELTON AERO,08/09/2022,2.0,0.0, ,16.5,4.2,100,62,2.19,13.56
BUSSELTON AERO,09/09/2022,2.5,0.0, ,18.9,7.8,99,62,2.70,17.07
BUSSELTON AERO,10/09/2022,2.6,0.0, ,19.9,6.1,100,49,1.87,17.00
BUSSELTON AERO,11/09/2022,2.7,0.0, ,19.2,4.1,100,51,1.93,19.42
BUSSELTON AERO,12/09/2022,2.6,0.0, ,20.9,8.1,100,69,5.59,15.55
BUSSELTON AERO,13/09/2022,2.7,50.2, ,17.1,10.3,100,56,6.74,13.02
BUSSELTON AERO,14/09/2022,3.1,1.2, ,17.7,9.4,91,56,5.90,17.16
BUSSELTON AERO,15/09/2022,2.6,0.4, ,18.3,9.7,99,55,4.11,13.48
BUSSELTON AERO,16/09/2022,2.8,0.0, ,19.6,4.9,100,50,1.52,20.07
BUSSELTON AERO,17/09/2022,2.4,0.2, ,19.2,8.3,100,55,2.55,13.06
BUSSELTON AERO,18/09/2022,2.2,0.0, ,18.1,8.5,100,65,2.16,13.64
BUSSELTON AERO,19/09/2022,3.0,6.6, ,16.6,9.1,100,50,4.64,18.14
BUSSELTON AERO,20/09/2022,2.6,0.4, ,19.6,9.5,100,62,4.38,13.78
BUSSELTON AERO,21/09/2022,3.2,0.2, ,19.3,14.3,99,57,6.46,16.82
BUSSELTON AERO,22/09/2022,2.6,1.4, ,17.0,2.9,99,47,1.75,19.34
BUSSELTON AERO,23/09/2022,2.8,0.0, ,18.6,4.4,99,59,4.45,16.36
BUSSELTON AERO,24/09/2022,3.2,3.0, ,17.4,8.1,99,46,3.93,19.39
BUSSELTON AERO,25/09/2022,2.7,0.4, ,18.9,5.1,99,56,2.75,16.44
BUSSELTON AERO,26/09/2022,3.1,0.2, ,18.8,4.1,100,52,2.52,21.72
BUSSELTON AERO,27/09/2022,3.3,0.0, ,21.2,5.6,100,54,2.64,21.94
BUSSELTON AERO,28/09/2022,3.9,0.0, ,23.6,9.4,97,49,4.04,19.45
BUSSELTON AERO,29/09/2022,5.2,0.0, ,27.1,11.3,95,31,3.94,22.59
BUSSELTON AERO,30/09/2022,5.5,0.0, ,25.9,12.1,86,31,4.75,22.75
Totals:,,86.9,74, ,,,,,, 
