'IDCKWCDE11,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for KALGOORLIE-BOULDER AIRPORT Western Australia for January 2023,,,,,,,,,,
Issued at 22:30 GMT on Wednesday 01 February 2023,,,,,,,,,,
© Copyright Commonwealth of Australia 2023 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
KALGOORLIE-BOULDER AIRPORT,01/01/2023,9.8,0.0, ,32.4,15.5,71,16,6.44,31.73
KALGOORLIE-BOULDER AIRPORT,02/01/2023,10.3,0.0, ,32.2,14.6,68,16,7.50,31.71
KALGOORLIE-BOULDER AIRPORT,03/01/2023,6.1,0.0, ,25.7,14.1,68,34,6.62,16.07
KALGOORLIE-BOULDER AIRPORT,04/01/2023,9.1,0.0, ,30.5,15.1,71,24,7.15,31.27
KALGOORLIE-BOULDER AIRPORT,05/01/2023,9.1,0.0, ,30.8,14.1,74,16,6.08,31.58
KALGOORLIE-BOULDER AIRPORT,06/01/2023,9.3,0.0, ,35.5,17.0,64,11,4.03,31.60
KALGOORLIE-BOULDER AIRPORT,07/01/2023,8.9,0.0, ,31.3,17.7,74,29,6.65,31.12
KALGOORLIE-BOULDER AIRPORT,08/01/2023,9.2,0.0, ,33.9,15.9,76,23,5.40,31.46
KALGOORLIE-BOULDER AIRPORT,09/01/2023,10.4,0.0, ,36.1,17.4,69,14,5.62,31.39
KALGOORLIE-BOULDER AIRPORT,10/01/2023,11.2,0.0, ,39.8,22.7,47,11,5.17,29.19
KALGOORLIE-BOULDER AIRPORT,11/01/2023,10.6,0.0, ,39.5,23.4,58,16,4.69,31.23
KALGOORLIE-BOULDER AIRPORT,12/01/2023,9.5,0.0, ,37.4,17.6,78,19,4.44,31.23
KALGOORLIE-BOULDER AIRPORT,13/01/2023,11.7,0.0, ,41.4,21.3,65,10,5.31,31.06
KALGOORLIE-BOULDER AIRPORT,14/01/2023,10.0,0.0, ,31.3,18.2,74,18,8.68,28.13
KALGOORLIE-BOULDER AIRPORT,15/01/2023,7.5,0.0, ,31.9,13.9,64,30,5.71,19.50
KALGOORLIE-BOULDER AIRPORT,16/01/2023,9.0,1.4, ,37.5,19.3,81,23,6.48,18.43
KALGOORLIE-BOULDER AIRPORT,17/01/2023,5.1,0.4, ,22.7,14.5,71,39,6.14,15.47
KALGOORLIE-BOULDER AIRPORT,18/01/2023,7.4,0.0, ,27.0,13.0,75,31,6.71,28.83
KALGOORLIE-BOULDER AIRPORT,19/01/2023,7.5,0.0, ,28.8,13.9,66,25,5.51,24.98
KALGOORLIE-BOULDER AIRPORT,20/01/2023,8.9,0.0, ,31.5,16.4,64,19,5.54,29.87
KALGOORLIE-BOULDER AIRPORT,21/01/2023,9.0,0.0, ,33.4,17.3,84,18,5.55,29.40
KALGOORLIE-BOULDER AIRPORT,22/01/2023,8.3,0.0, ,32.0,15.7,52,18,5.24,22.20
KALGOORLIE-BOULDER AIRPORT,23/01/2023,10.1,0.0, ,36.2,20.7,48,17,5.07,30.32
KALGOORLIE-BOULDER AIRPORT,24/01/2023,11.5,0.0, ,41.1,23.0,36,10,4.91,30.18
KALGOORLIE-BOULDER AIRPORT,25/01/2023,8.9,0.0, ,33.8,19.2,71,31,5.90,30.07
KALGOORLIE-BOULDER AIRPORT,26/01/2023,9.8,0.0, ,37.7,16.9,73,18,4.94,30.04
KALGOORLIE-BOULDER AIRPORT,27/01/2023,4.1,0.0, ,27.4,21.5,79,50,4.69,9.67
KALGOORLIE-BOULDER AIRPORT,28/01/2023,6.1,1.4, ,27.8,16.3,82,33,4.56,22.26
KALGOORLIE-BOULDER AIRPORT,29/01/2023,8.2,0.0, ,32.4,16.3,63,20,4.18,29.98
KALGOORLIE-BOULDER AIRPORT,30/01/2023,9.3,0.0, ,36.7,19.6,42,15,4.00,29.67
KALGOORLIE-BOULDER AIRPORT,31/01/2023,9.8,0.0, ,39.0,22.3,55,13,5.46,19.11
Totals:,,275.7,3.2, ,,,,,, 
